	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
3504	Achillea millefolium	941155	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.02219	g
3506	Achillea millefolium	941155	3106	Plant height vegetative	Plant height vegetative	0.031	m
3517	Achillea millefolium	941172	42	Plant growth form	Plant growth form	herb	
3525	Achillea millefolium	941326	42	Plant growth form	Plant growth form	Forb/herb	
3527	Achillea millefolium	941326	3106	Plant height vegetative	Plant height vegetative	0.9144	m
3530	Achillea millefolium	941327	42	Plant growth form	Plant growth form	Forb/herb	
3594	Achillea millefolium	943671	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	18.3905888124461	mg/g
3581	Achillea millefolium	943671	42	Plant growth form	Plant growth form	h	
116151	Achillea millefolium	943671	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.76188696136344	g m-2
3595	Achillea millefolium	943671	3106	Plant height vegetative	Plant height vegetative	0.57	m
3628	Achillea millefolium	950497	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.3	mm2 mg-1
3670	Achillea millefolium	957674	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	34.1150482925744	mg/g
3652	Achillea millefolium	957674	42	Plant growth form	Plant growth form	forb	
116154	Achillea millefolium	957674	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	0.953177590862556	g m-2
116155	Achillea millefolium	957693	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.94153529059708	g m-2
116157	Achillea millefolium	957731	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	2.35471215076352	g m-2
3742	Achillea millefolium	957750	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	47.801730338662	mg/g
3741	Achillea millefolium	957750	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.172772927185324	g/g
3759	Achillea millefolium	957769	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.135312104676086	g/g
116159	Achillea millefolium	957769	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	2.13614479969169	g m-2
3778	Achillea millefolium	957788	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	44.1804493567014	mg/g
3777	Achillea millefolium	957788	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.136379389961495	g/g
116160	Achillea millefolium	957788	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.12534194797096	g m-2
3796	Achillea millefolium	957807	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	47.0275950724806	mg/g
3795	Achillea millefolium	957807	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.132024791538689	g/g
116161	Achillea millefolium	957807	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.6806882794001	g m-2
3809	Achillea millefolium	957831	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.126817431661355	g/g
116162	Achillea millefolium	957831	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	3.29685072238209	g m-2
3826	Achillea millefolium	957848	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	370.275	mg/g
116164	Achillea millefolium	957865	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.79966393187381	g m-2
3854	Achillea millefolium	964571	3106	Plant height vegetative	Plant height maximum	0.6	m
3893	Achillea millefolium	967698	42	Plant growth form	Plant growth form	H	
3917	Achillea millefolium	968098	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	22.9	mg/g
3918	Achillea millefolium	968098	42	Plant growth form	Plant growth form	H	
116167	Achillea millefolium	968098	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.12807881773399	g m-2
3953	Achillea millefolium	968172	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	21.5	mg/g
3954	Achillea millefolium	968172	42	Plant growth form	Plant growth form	H	
116169	Achillea millefolium	968172	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.77685950413223	g m-2
4011	Achillea millefolium	970722	42	Plant growth form	Plant growth form	Forbs	
4018	Achillea millefolium	976367	42	Plant growth form	Plant growth form	herbaceous	
4022	Achillea millefolium	978839	42	Plant growth form	Plant growth form	forb	
4023	Achillea millefolium	978919	42	Plant growth form	Plant growth form	forb	
4025	Achillea millefolium	978959	42	Plant growth form	Plant growth form	forb	
4029	Achillea millefolium	979008	42	Plant growth form	Plant growth form	forb	
4034	Achillea millefolium	982181	42	Plant growth form	Plant growth form	forb	
4035	Achillea millefolium	982389	42	Plant growth form	Plant growth form	forb	
4040	Achillea millefolium	984081	42	Plant growth form	Plant growth form	herb	
4097	Achillea millefolium	1044029	42	Plant growth form	Plant growth form	herb	
4209	Achillea millefolium	1054100	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.332	g/g
4208	Achillea millefolium	1054100	55	Leaf dry mass (single leaf)	Leaf dry mass	246.0	mg
4206	Achillea millefolium	1054100	3106	Plant height vegetative	Plant height vegetative	0.23	m
4959	Achillea millefolium	1054914	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.198	g/g
4958	Achillea millefolium	1054914	55	Leaf dry mass (single leaf)	Leaf dry mass	87.0	mg
4957	Achillea millefolium	1054914	163	Leaf fresh mass	Leaf fresh mass	0.44	g
4956	Achillea millefolium	1054914	3106	Plant height vegetative	Plant height vegetative	0.26	m
4965	Achillea millefolium	1055551	3106	Plant height vegetative	Plant height vegetative	0.341	m
5013	Achillea millefolium	1055553	3106	Plant height vegetative	Plant height vegetative	0.689	m
5185	Achillea millefolium	1055721	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.949	g
5211	Achillea millefolium	1055722	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.464	g
5210	Achillea millefolium	1055722	3106	Plant height vegetative	Plant height vegetative	0.251	m
5237	Achillea millefolium	1055723	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.596	g
5236	Achillea millefolium	1055723	3106	Plant height vegetative	Plant height vegetative	0.274	m
5263	Achillea millefolium	1055724	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.962	g
5262	Achillea millefolium	1055724	3106	Plant height vegetative	Plant height vegetative	0.366	m
5289	Achillea millefolium	1055725	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.581	g
5288	Achillea millefolium	1055725	3106	Plant height vegetative	Plant height vegetative	0.267	m
811	Achillea millefolium	1056348	3106	Plant height vegetative	Plant height vegetative	0.228	m
821	Achillea millefolium	1056349	3106	Plant height vegetative	Plant height vegetative	0.198	m
832	Achillea millefolium	1056350	3106	Plant height vegetative	Plant height vegetative	0.239	m
842	Achillea millefolium	1056351	3106	Plant height vegetative	Plant height vegetative	0.208	m
851	Achillea millefolium	1056352	3106	Plant height vegetative	Plant height vegetative	0.153	m
1247	Achillea millefolium	1093278	55	Leaf dry mass (single leaf)	Leaf dry mass	39.37	mg
1241	Achillea millefolium	1093279	55	Leaf dry mass (single leaf)	Leaf dry mass	28.59	mg
1248	Achillea millefolium	1093280	55	Leaf dry mass (single leaf)	Leaf dry mass	20.63	mg
1117	Achillea millefolium	1105576	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.1722	g/g
1118	Achillea millefolium	1105577	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.18606	g/g
1119	Achillea millefolium	1105578	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.15007	g/g
1051	Achillea millefolium	1114275	3106	Plant height vegetative	Plant height vegetative	0.475	m
1055	Achillea millefolium	1114276	3106	Plant height vegetative	Plant height vegetative	0.8	m
1067	Achillea millefolium	1114289	3106	Plant height vegetative	Plant height vegetative	0.225	m
2350	Achillea millefolium	1259027	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	5.47	mm2 mg-1
2393	Achillea millefolium	1259337	3106	Plant height vegetative	Plant height vegetative	0.15	m
2598	Achillea millefolium	1259345	3106	Plant height vegetative	Plant height vegetative	0.35	m
6400	Achillea millefolium	1288652	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	31.9	mg/g
6397	Achillea millefolium	1288652	42	Plant growth form	Plant growth form	H	
6401	Achillea millefolium	1288652	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.661903504921	g m-2
6398	Achillea millefolium	1288652	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.0864622641509	mm2 mg-1
6786	Achillea millefolium	1288999	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	22.8536298775178	mg/g
6783	Achillea millefolium	1288999	42	Plant growth form	Plant growth form	H	
6787	Achillea millefolium	1288999	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.12790285334778	g m-2
6788	Achillea millefolium	1288999	55	Leaf dry mass (single leaf)	Leaf dry mass	79.0640428127642	mg
6784	Achillea millefolium	1288999	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	20.2620552024361	mm2 mg-1
6981	Achillea millefolium	1289198	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	18.3791373	mg/g
6978	Achillea millefolium	1289198	42	Plant growth form	Plant growth form	H	
6982	Achillea millefolium	1289198	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.55080363623652	g m-2
6979	Achillea millefolium	1289198	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	11.8513633	mm2 mg-1
7461	Achillea millefolium	1290177	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	25.6	mg/g
7458	Achillea millefolium	1290177	42	Plant growth form	Plant growth form	H	
7462	Achillea millefolium	1290177	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	2.01	g m-2
7459	Achillea millefolium	1290177	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	13.0	mm2 mg-1
7711	Achillea millefolium	1301169	3106	Plant height vegetative	Plant height maximum	0.45	m
7792	Achillea millefolium	1302271	3106	Plant height vegetative	Plant height maximum	0.45	m
7810	Achillea millefolium	1302297	3106	Plant height vegetative	Plant height maximum	0.45	m
7841	Achillea millefolium	1305824	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.19944	g/g
7842	Achillea millefolium	1305824	3106	Plant height vegetative	Plant height vegetative	0.6	m
7865	Achillea millefolium	1305929	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	487.3	mg/g
7867	Achillea millefolium	1305929	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	27.36666667	mg/g
7866	Achillea millefolium	1305929	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.165528188	g/g
116171	Achillea millefolium	1305929	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	2.75872699041966	g m-2
7868	Achillea millefolium	1305929	3106	Plant height vegetative	Plant height vegetative	0.431	m
8077	Achillea millefolium	1306041	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	499.5166667	mg/g
8079	Achillea millefolium	1306041	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	33.23333333	mg/g
8078	Achillea millefolium	1306041	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.1575923017	g/g
116178	Achillea millefolium	1306041	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	3.26918481795135	g m-2
8081	Achillea millefolium	1306041	3106	Plant height vegetative	Plant height vegetative	0.1384	m
8347	Achillea millefolium	1306214	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	453.3	mg/g
8349	Achillea millefolium	1306214	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	20.8	mg/g
8348	Achillea millefolium	1306214	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.328	g/g
116188	Achillea millefolium	1306214	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	2.92957746478873	g m-2
8350	Achillea millefolium	1306214	3106	Plant height vegetative	Plant height vegetative	0.45	m
8455	Achillea millefolium	1306297	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	480.54	mg/g
8457	Achillea millefolium	1306297	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	36.78	mg/g
8456	Achillea millefolium	1306297	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.1722	g/g
116192	Achillea millefolium	1306297	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.87366276107998	g m-2
8458	Achillea millefolium	1306297	3106	Plant height vegetative	Plant height vegetative	0.7	m
8482	Achillea millefolium	1306320	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	455.03	mg/g
8484	Achillea millefolium	1306320	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	37.16	mg/g
116193	Achillea millefolium	1306320	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.89302088639837	g m-2
8486	Achillea millefolium	1306320	3106	Plant height vegetative	Plant height vegetative	0.209	m
8535	Achillea millefolium	1306360	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	452.34	mg/g
8537	Achillea millefolium	1306360	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	37.54	mg/g
116195	Achillea millefolium	1306360	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.91237901171676	g m-2
