	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
3158	Trifolium pratense	915342	33	Seed (seedbank) longevity	Seedbank longevity	transient	
3162	Trifolium pratense	915343	33	Seed (seedbank) longevity	Seedbank longevity	transient	
3166	Trifolium pratense	915344	33	Seed (seedbank) longevity	Seedbank longevity	transient	
3170	Trifolium pratense	915400	3106	Plant height vegetative	Plant height vegetative	0.15	m
3175	Trifolium pratense	915403	42	Plant growth form	Shoot growth form, shoot architecture	prostrate	
3178	Trifolium pratense	915406	42	Plant growth form	Shoot growth form, shoot architecture	erect	
3181	Trifolium pratense	915411	42	Plant growth form	Shoot growth form, shoot architecture	ascending	
3184	Trifolium pratense	915427	42	Plant growth form	Shoot growth form, shoot architecture	erect	
3187	Trifolium pratense	915430	42	Plant growth form	Shoot growth form, shoot architecture	erect	
3281	Trifolium pratense	940968	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	451.54	mg/g
3280	Trifolium pratense	940968	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	38.344	mg/g
3276	Trifolium pratense	940968	42	Plant growth form	Plant growth form	leguminous forb	
3282	Trifolium pratense	940968	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.94464355904462	g m-2
3277	Trifolium pratense	940968	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.16012	g
3279	Trifolium pratense	940968	3106	Plant height vegetative	Plant height vegetative	0.194	m
3334	Trifolium pratense	941046	42	Plant growth form	Plant growth form	leguminous forb	
3335	Trifolium pratense	941046	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.7482434	g
3337	Trifolium pratense	941046	3106	Plant height vegetative	Plant height vegetative	0.442	m
3375	Trifolium pratense	941054	42	Plant growth form	Plant growth form	herb	
3414	Trifolium pratense	941064	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	454.889833333333	mg/g
3413	Trifolium pratense	941064	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	40.4866833333333	mg/g
3409	Trifolium pratense	941064	42	Plant growth form	Plant growth form	leguminous forb	
3415	Trifolium pratense	941064	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	2.01196957718617	g m-2
3410	Trifolium pratense	941064	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.37354	g
3412	Trifolium pratense	941064	3106	Plant height vegetative	Plant height vegetative	0.245555555555556	m
3442	Trifolium pratense	941075	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	462.575777777778	mg/g
3441	Trifolium pratense	941075	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	40.5372944444444	mg/g
3437	Trifolium pratense	941075	42	Plant growth form	Plant growth form	leguminous forb	
3443	Trifolium pratense	941075	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.43017616750849	g m-2
3438	Trifolium pratense	941075	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.481314666666667	g
3440	Trifolium pratense	941075	3106	Plant height vegetative	Plant height vegetative	0.366666666666667	m
3485	Trifolium pratense	941113	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	455.0	mg/g
3484	Trifolium pratense	941113	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	43.082	mg/g
3480	Trifolium pratense	941113	42	Plant growth form	Plant growth form	leguminous forb	
3486	Trifolium pratense	941113	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.558979818655	g m-2
3481	Trifolium pratense	941113	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.2319	g
3483	Trifolium pratense	941113	3106	Plant height vegetative	Plant height vegetative	0.248	m
3540	Trifolium pratense	943369	42	Plant growth form	Plant growth form	Forb/herb	
3577	Trifolium pratense	943667	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	31.728272694737	mg/g
3564	Trifolium pratense	943667	42	Plant growth form	Plant growth form	h	
116150	Trifolium pratense	943667	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.75203989760709	g m-2
3578	Trifolium pratense	943667	3106	Plant height vegetative	Plant height vegetative	0.07	m
3607	Trifolium pratense	943754	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	36.9224610324386	mg/g
3598	Trifolium pratense	943754	42	Plant growth form	Plant growth form	h	
116152	Trifolium pratense	943754	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.54455260580188	g m-2
3608	Trifolium pratense	943754	3106	Plant height vegetative	Plant height vegetative	0.18	m
3849	Trifolium pratense	963489	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	38.66401	mg/g
3935	Trifolium pratense	968165	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	47.2	mg/g
3936	Trifolium pratense	968165	42	Plant growth form	Plant growth form	H	
116168	Trifolium pratense	968165	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.20408163265306	g m-2
4007	Trifolium pratense	969390	42	Plant growth form	Plant growth form	Forbs	
4024	Trifolium pratense	978943	42	Plant growth form	Plant growth form	forb	
4026	Trifolium pratense	978971	42	Plant growth form	Plant growth form	forb	
4027	Trifolium pratense	978976	42	Plant growth form	Plant growth form	forb	
4028	Trifolium pratense	979006	42	Plant growth form	Plant growth form	forb	
4042	Trifolium pratense	984573	42	Plant growth form	Plant growth form	herb	
4133	Trifolium pratense	1044201	42	Plant growth form	Plant growth form	herb	
4180	Trifolium pratense	1044659	42	Plant growth form	Plant growth form	herb	
4779	Trifolium pratense	1054427	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.258	g/g
4778	Trifolium pratense	1054427	55	Leaf dry mass (single leaf)	Leaf dry mass	15.5	mg
4777	Trifolium pratense	1054427	163	Leaf fresh mass	Leaf fresh mass	0.06	g
4776	Trifolium pratense	1054427	3106	Plant height vegetative	Plant height vegetative	0.23	m
5110	Trifolium pratense	1055691	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	19.254	g
5109	Trifolium pratense	1055691	3106	Plant height vegetative	Plant height vegetative	0.877	m
5134	Trifolium pratense	1055692	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	6.254	g
5133	Trifolium pratense	1055692	3106	Plant height vegetative	Plant height vegetative	0.445	m
5158	Trifolium pratense	1055693	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	8.128	g
5157	Trifolium pratense	1055693	3106	Plant height vegetative	Plant height vegetative	0.721	m
5444	Trifolium pratense	1055992	3106	Plant height vegetative	Plant height vegetative	0.532	m
5471	Trifolium pratense	1055993	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.963	g
5470	Trifolium pratense	1055993	3106	Plant height vegetative	Plant height vegetative	0.565	m
5497	Trifolium pratense	1055994	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	3.399	g
5496	Trifolium pratense	1055994	3106	Plant height vegetative	Plant height vegetative	0.556	m
5523	Trifolium pratense	1055995	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	1.881	g
5522	Trifolium pratense	1055995	3106	Plant height vegetative	Plant height vegetative	0.392	m
5549	Trifolium pratense	1055996	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	2.157	g
5548	Trifolium pratense	1055996	3106	Plant height vegetative	Plant height vegetative	0.641	m
861	Trifolium pratense	1056728	3106	Plant height vegetative	Plant height vegetative	0.734	m
872	Trifolium pratense	1056729	3106	Plant height vegetative	Plant height vegetative	0.92	m
882	Trifolium pratense	1056730	3106	Plant height vegetative	Plant height vegetative	0.776	m
892	Trifolium pratense	1056731	3106	Plant height vegetative	Plant height vegetative	0.916	m
902	Trifolium pratense	1056732	3106	Plant height vegetative	Plant height vegetative	0.631	m
1308	Trifolium pratense	1104654	55	Leaf dry mass (single leaf)	Leaf dry mass	36.3440525	mg
1323	Trifolium pratense	1104655	55	Leaf dry mass (single leaf)	Leaf dry mass	26.7	mg
1316	Trifolium pratense	1104656	55	Leaf dry mass (single leaf)	Leaf dry mass	39.91	mg
1321	Trifolium pratense	1104657	55	Leaf dry mass (single leaf)	Leaf dry mass	40.63	mg
1322	Trifolium pratense	1104658	55	Leaf dry mass (single leaf)	Leaf dry mass	59.79	mg
1334	Trifolium pratense	1104659	55	Leaf dry mass (single leaf)	Leaf dry mass	38.68	mg
1335	Trifolium pratense	1104660	55	Leaf dry mass (single leaf)	Leaf dry mass	54.93	mg
1336	Trifolium pratense	1104661	55	Leaf dry mass (single leaf)	Leaf dry mass	27.64	mg
1186	Trifolium pratense	1113594	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.23034	g/g
1187	Trifolium pratense	1113595	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.27518	g/g
1188	Trifolium pratense	1113596	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.16791	g/g
1197	Trifolium pratense	1113598	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.25333	g/g
1203	Trifolium pratense	1113599	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.24438	g/g
1204	Trifolium pratense	1113600	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.27207	g/g
1205	Trifolium pratense	1113601	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.19547	g/g
1100	Trifolium pratense	1122506	3106	Plant height vegetative	Plant height vegetative	0.4	m
1101	Trifolium pratense	1122507	3106	Plant height vegetative	Plant height vegetative	0.15	m
1103	Trifolium pratense	1122508	3106	Plant height vegetative	Plant height vegetative	0.525	m
1107	Trifolium pratense	1122509	3106	Plant height vegetative	Plant height vegetative	1.0	m
2914	Trifolium pratense	1259285	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.9	mm2 mg-1
2915	Trifolium pratense	1259286	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	35.45	mm2 mg-1
3171	Trifolium pratense	1261930	3106	Plant height vegetative	Plant height vegetative	0.4	m
6883	Trifolium pratense	1289060	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	47.1706894852375	mg/g
6880	Trifolium pratense	1289060	42	Plant growth form	Plant growth form	H	
6884	Trifolium pratense	1289060	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.20438009766206	g m-2
6885	Trifolium pratense	1289060	55	Leaf dry mass (single leaf)	Leaf dry mass	8.59590218638755	mg
6881	Trifolium pratense	1289060	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	39.1659490029809	mm2 mg-1
7075	Trifolium pratense	1289610	42	Plant growth form	Plant growth form	H	
7078	Trifolium pratense	1289610	55	Leaf dry mass (single leaf)	Leaf dry mass	17.5445806963699	mg
7076	Trifolium pratense	1289610	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	23.1182498470267	mm2 mg-1
7173	Trifolium pratense	1289798	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	37.0	mg/g
7170	Trifolium pratense	1289798	42	Plant growth form	Plant growth form	H	
7174	Trifolium pratense	1289798	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.61221075476768	g m-2
7175	Trifolium pratense	1289798	55	Leaf dry mass (single leaf)	Leaf dry mass	18.4946666666667	mg
7171	Trifolium pratense	1289798	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.7731958762887	mm2 mg-1
7363	Trifolium pratense	1290077	42	Plant growth form	Plant growth form	H	
7366	Trifolium pratense	1290077	55	Leaf dry mass (single leaf)	Leaf dry mass	23.5978835978836	mg
7364	Trifolium pratense	1290077	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	18.9	mm2 mg-1
7557	Trifolium pratense	1298071	42	Plant growth form	Plant growth form (Moles)	herb	
7569	Trifolium pratense	1298072	42	Plant growth form	Plant growth form (Moles)	herb	
7581	Trifolium pratense	1298073	42	Plant growth form	Plant growth form (Moles)	herb	
7584	Trifolium pratense	1298073	3106	Plant height vegetative	Plant height maximum	0.6	m
7599	Trifolium pratense	1298074	42	Plant growth form	Plant growth form (Moles)	herb	
7617	Trifolium pratense	1298075	42	Plant growth form	Plant growth form (Moles)	herb	
7629	Trifolium pratense	1298076	42	Plant growth form	Plant growth form (Moles)	herb	
7642	Trifolium pratense	1298077	42	Plant growth form	Plant growth form (Moles)	herb	
7645	Trifolium pratense	1298077	3106	Plant height vegetative	Plant height maximum	0.6	m
7919	Trifolium pratense	1305961	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	518.3333333	mg/g
7921	Trifolium pratense	1305961	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	44.0	mg/g
7920	Trifolium pratense	1305961	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.2359925908	g/g
116173	Trifolium pratense	1305961	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.66959842711625	g m-2
7922	Trifolium pratense	1305961	3106	Plant height vegetative	Plant height vegetative	0.314	m
7973	Trifolium pratense	1306006	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	529.5833333	mg/g
7975	Trifolium pratense	1306006	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	46.96666667	mg/g
7974	Trifolium pratense	1306006	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.249294071	g/g
116175	Trifolium pratense	1306006	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.77870192729616	g m-2
7977	Trifolium pratense	1306006	3106	Plant height vegetative	Plant height vegetative	0.1551	m
8050	Trifolium pratense	1306037	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	504.6333333	mg/g
8052	Trifolium pratense	1306037	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	43.7	mg/g
8051	Trifolium pratense	1306037	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.2696082497	g/g
116177	Trifolium pratense	1306037	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	1.73214418767761	g m-2
8054	Trifolium pratense	1306037	3106	Plant height vegetative	Plant height vegetative	0.2056	m
8131	Trifolium pratense	1306075	13	Leaf carbon (C) content per leaf dry mass	Leaf carbon content per dry mass	520.3222222	mg/g
8133	Trifolium pratense	1306075	14	Leaf nitrogen (N) content per leaf dry mass	Leaf nitrogen content per dry mass (Nmass)	42.95555556	mg/g
8132	Trifolium pratense	1306075	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content LDMC	0.2506068269	g/g
