	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
18481	Dactylis glomerata	2284340	2809	Seedbank duration	Seedbank duration (month)	8.0	month
18490	Dactylis glomerata	2284341	159	Seedbank type	Seedbank type	transient	
18498	Dactylis glomerata	2284341	1111	Seedbank density	Seedbank density	0.0	1/m2
18506	Dactylis glomerata	2284342	159	Seedbank type	Seedbank type	transient	
18514	Dactylis glomerata	2284342	1111	Seedbank density	Seedbank density	0.0	1/m2
18522	Dactylis glomerata	2284343	159	Seedbank type	Seedbank type	transient	
18530	Dactylis glomerata	2284343	1111	Seedbank density	Seedbank density	0.0	1/m2
18526	Dactylis glomerata	2284343	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
18529	Dactylis glomerata	2284343	2809	Seedbank duration	Seedbank duration (month)	0.0	month
18538	Dactylis glomerata	2284344	159	Seedbank type	Seedbank type	transient	
18546	Dactylis glomerata	2284344	1111	Seedbank density	Seedbank density	0.0	1/m2
18545	Dactylis glomerata	2284344	2809	Seedbank duration	Seedbank duration (month)	0.0	month
18554	Dactylis glomerata	2284345	159	Seedbank type	Seedbank type	transient	
18562	Dactylis glomerata	2284345	1111	Seedbank density	Seedbank density	0.0	1/m2
18561	Dactylis glomerata	2284345	2809	Seedbank duration	Seedbank duration (month)	0.0	month
18570	Dactylis glomerata	2284346	159	Seedbank type	Seedbank type	transient	
18578	Dactylis glomerata	2284346	1111	Seedbank density	Seedbank density	0.0	1/m2
18577	Dactylis glomerata	2284346	2809	Seedbank duration	Seedbank duration (month)	0.0	month
18586	Dactylis glomerata	2284347	159	Seedbank type	Seedbank type	transient	
18594	Dactylis glomerata	2284347	1111	Seedbank density	Seedbank density	0.0	1/m2
18593	Dactylis glomerata	2284347	2809	Seedbank duration	Seedbank duration (month)	0.0	month
18602	Dactylis glomerata	2284348	159	Seedbank type	Seedbank type	transient	
18610	Dactylis glomerata	2284348	1111	Seedbank density	Seedbank density	0.0	1/m2
18609	Dactylis glomerata	2284348	2809	Seedbank duration	Seedbank duration (month)	0.0	month
18618	Dactylis glomerata	2284349	159	Seedbank type	Seedbank type	transient	
18626	Dactylis glomerata	2284349	1111	Seedbank density	Seedbank density	0.0	1/m2
18622	Dactylis glomerata	2284349	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
18623	Dactylis glomerata	2284349	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	100.0	mm
18625	Dactylis glomerata	2284349	2809	Seedbank duration	Seedbank duration (month)	6.0	month
18634	Dactylis glomerata	2284350	159	Seedbank type	Seedbank type	transient	
18642	Dactylis glomerata	2284350	1111	Seedbank density	Seedbank density	0.0	1/m2
18650	Dactylis glomerata	2284351	159	Seedbank type	Seedbank type	transient	
18658	Dactylis glomerata	2284351	1111	Seedbank density	Seedbank density	0.0	1/m2
18666	Dactylis glomerata	2284352	159	Seedbank type	Seedbank type	transient	
18674	Dactylis glomerata	2284352	1111	Seedbank density	Seedbank density	0.0	1/m2
18682	Dactylis glomerata	2284353	159	Seedbank type	Seedbank type	transient	
18690	Dactylis glomerata	2284353	1111	Seedbank density	Seedbank density	0.0	1/m2
18698	Dactylis glomerata	2284354	159	Seedbank type	Seedbank type	transient	
18706	Dactylis glomerata	2284354	1111	Seedbank density	Seedbank density	0.0	1/m2
18714	Dactylis glomerata	2284355	159	Seedbank type	Seedbank type	transient	
18722	Dactylis glomerata	2284355	1111	Seedbank density	Seedbank density	0.0	1/m2
18730	Dactylis glomerata	2284356	159	Seedbank type	Seedbank type	transient	
18738	Dactylis glomerata	2284356	1111	Seedbank density	Seedbank density	0.0	1/m2
18746	Dactylis glomerata	2284357	159	Seedbank type	Seedbank type	transient	
18754	Dactylis glomerata	2284357	1111	Seedbank density	Seedbank density	300.0	1/m2
18750	Dactylis glomerata	2284357	2807	Seedbank number of layers	Seedbank number of layers	2.0	1/plant
18753	Dactylis glomerata	2284357	2809	Seedbank duration	Seedbank duration (month)	3.0	month
18762	Dactylis glomerata	2284358	159	Seedbank type	Seedbank type	transient	
18770	Dactylis glomerata	2284358	1111	Seedbank density	Seedbank density	1200.0	1/m2
18778	Dactylis glomerata	2284359	159	Seedbank type	Seedbank type	transient	
18794	Dactylis glomerata	2284360	159	Seedbank type	Seedbank type	transient	
18802	Dactylis glomerata	2284360	1111	Seedbank density	Seedbank density	0.0	1/m2
18810	Dactylis glomerata	2284361	159	Seedbank type	Seedbank type	transient	
18818	Dactylis glomerata	2284361	1111	Seedbank density	Seedbank density	0.0	1/m2
18826	Dactylis glomerata	2284362	159	Seedbank type	Seedbank type	transient	
18834	Dactylis glomerata	2284362	1111	Seedbank density	Seedbank density	0.0	1/m2
18842	Dactylis glomerata	2284363	159	Seedbank type	Seedbank type	transient	
18850	Dactylis glomerata	2284363	1111	Seedbank density	Seedbank density	0.0	1/m2
18858	Dactylis glomerata	2284364	159	Seedbank type	Seedbank type	transient	
18866	Dactylis glomerata	2284364	1111	Seedbank density	Seedbank density	0.0	1/m2
18874	Dactylis glomerata	2284365	159	Seedbank type	Seedbank type	transient	
18890	Dactylis glomerata	2284366	159	Seedbank type	Seedbank type	transient	
18898	Dactylis glomerata	2284366	1111	Seedbank density	Seedbank density	1100.0	1/m2
18906	Dactylis glomerata	2284367	159	Seedbank type	Seedbank type	transient	
18914	Dactylis glomerata	2284367	1111	Seedbank density	Seedbank density	0.0	1/m2
18922	Dactylis glomerata	2284368	159	Seedbank type	Seedbank type	transient	
18930	Dactylis glomerata	2284368	1111	Seedbank density	Seedbank density	0.0	1/m2
18938	Dactylis glomerata	2284369	159	Seedbank type	Seedbank type	transient	
18946	Dactylis glomerata	2284369	1111	Seedbank density	Seedbank density	1300.0	1/m2
18954	Dactylis glomerata	2284370	159	Seedbank type	Seedbank type	transient	
18962	Dactylis glomerata	2284370	1111	Seedbank density	Seedbank density	875.0	1/m2
18958	Dactylis glomerata	2284370	2807	Seedbank number of layers	Seedbank number of layers	2.0	1/plant
18959	Dactylis glomerata	2284370	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	50.0	mm
18961	Dactylis glomerata	2284370	2809	Seedbank duration	Seedbank duration (month)	3.0	month
18970	Dactylis glomerata	2284371	159	Seedbank type	Seedbank type	transient	
18978	Dactylis glomerata	2284371	1111	Seedbank density	Seedbank density	0.0	1/m2
18986	Dactylis glomerata	2284372	159	Seedbank type	Seedbank type	transient	
18994	Dactylis glomerata	2284372	1111	Seedbank density	Seedbank density	0.0	1/m2
19002	Dactylis glomerata	2284373	159	Seedbank type	Seedbank type	transient	
19010	Dactylis glomerata	2284373	1111	Seedbank density	Seedbank density	0.0	1/m2
19018	Dactylis glomerata	2284374	159	Seedbank type	Seedbank type	transient	
19026	Dactylis glomerata	2284374	1111	Seedbank density	Seedbank density	0.0	1/m2
19022	Dactylis glomerata	2284374	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
19034	Dactylis glomerata	2284375	159	Seedbank type	Seedbank type	transient	
19042	Dactylis glomerata	2284375	1111	Seedbank density	Seedbank density	0.0	1/m2
19038	Dactylis glomerata	2284375	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
19041	Dactylis glomerata	2284375	2809	Seedbank duration	Seedbank duration (month)	3.0	month
19050	Dactylis glomerata	2284376	159	Seedbank type	Seedbank type	transient	
19058	Dactylis glomerata	2284376	1111	Seedbank density	Seedbank density	0.0	1/m2
19066	Dactylis glomerata	2284377	159	Seedbank type	Seedbank type	transient	
19073	Dactylis glomerata	2284377	1111	Seedbank density	Seedbank density	0.0	1/m2
19070	Dactylis glomerata	2284377	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
19071	Dactylis glomerata	2284377	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	100.0	mm
19081	Dactylis glomerata	2284378	159	Seedbank type	Seedbank type	transient	
19088	Dactylis glomerata	2284378	1111	Seedbank density	Seedbank density	0.0	1/m2
19096	Dactylis glomerata	2284379	159	Seedbank type	Seedbank type	transient	
19103	Dactylis glomerata	2284379	1111	Seedbank density	Seedbank density	0.0	1/m2
19111	Dactylis glomerata	2284380	159	Seedbank type	Seedbank type	transient	
19118	Dactylis glomerata	2284380	1111	Seedbank density	Seedbank density	0.0	1/m2
19126	Dactylis glomerata	2284381	159	Seedbank type	Seedbank type	transient	
19133	Dactylis glomerata	2284381	1111	Seedbank density	Seedbank density	0.0	1/m2
19141	Dactylis glomerata	2284382	159	Seedbank type	Seedbank type	transient	
19148	Dactylis glomerata	2284382	1111	Seedbank density	Seedbank density	0.0	1/m2
19156	Dactylis glomerata	2284383	159	Seedbank type	Seedbank type	transient	
19163	Dactylis glomerata	2284383	1111	Seedbank density	Seedbank density	0.0	1/m2
19171	Dactylis glomerata	2284384	159	Seedbank type	Seedbank type	transient	
19178	Dactylis glomerata	2284384	1111	Seedbank density	Seedbank density	0.0	1/m2
19186	Dactylis glomerata	2284385	159	Seedbank type	Seedbank type	transient	
19194	Dactylis glomerata	2284385	1111	Seedbank density	Seedbank density	0.0	1/m2
19190	Dactylis glomerata	2284385	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
19202	Dactylis glomerata	2284386	159	Seedbank type	Seedbank type	transient	
19210	Dactylis glomerata	2284386	1111	Seedbank density	Seedbank density	0.0	1/m2
19218	Dactylis glomerata	2284387	159	Seedbank type	Seedbank type	transient	
19226	Dactylis glomerata	2284387	1111	Seedbank density	Seedbank density	0.0	1/m2
19234	Dactylis glomerata	2284388	159	Seedbank type	Seedbank type	transient	
19242	Dactylis glomerata	2284388	1111	Seedbank density	Seedbank density	300.0	1/m2
19238	Dactylis glomerata	2284388	2807	Seedbank number of layers	Seedbank number of layers	4.0	1/plant
19239	Dactylis glomerata	2284388	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	50.0	mm
19241	Dactylis glomerata	2284388	2809	Seedbank duration	Seedbank duration (month)	14.0	month
19250	Dactylis glomerata	2284389	159	Seedbank type	Seedbank type	transient	
19258	Dactylis glomerata	2284389	1111	Seedbank density	Seedbank density	0.0	1/m2
19257	Dactylis glomerata	2284389	2809	Seedbank duration	Seedbank duration (month)	22.0	month
19266	Dactylis glomerata	2284390	159	Seedbank type	Seedbank type	transient	
19274	Dactylis glomerata	2284390	1111	Seedbank density	Seedbank density	0.0	1/m2
19282	Dactylis glomerata	2284391	159	Seedbank type	Seedbank type	transient	
19290	Dactylis glomerata	2284391	1111	Seedbank density	Seedbank density	0.0	1/m2
19298	Dactylis glomerata	2284392	159	Seedbank type	Seedbank type	transient	
19306	Dactylis glomerata	2284392	1111	Seedbank density	Seedbank density	0.0	1/m2
19302	Dactylis glomerata	2284392	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
19303	Dactylis glomerata	2284392	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	100.0	mm
19305	Dactylis glomerata	2284392	2809	Seedbank duration	Seedbank duration (month)	9.0	month
19314	Dactylis glomerata	2284393	159	Seedbank type	Seedbank type	transient	
19322	Dactylis glomerata	2284393	1111	Seedbank density	Seedbank density	0.0	1/m2
19318	Dactylis glomerata	2284393	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
19319	Dactylis glomerata	2284393	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	95.0	mm
19321	Dactylis glomerata	2284393	2809	Seedbank duration	Seedbank duration (month)	5.0	month
19330	Dactylis glomerata	2284394	159	Seedbank type	Seedbank type	transient	
19338	Dactylis glomerata	2284394	1111	Seedbank density	Seedbank density	0.0	1/m2
19334	Dactylis glomerata	2284394	2807	Seedbank number of layers	Seedbank number of layers	3.0	1/plant
19337	Dactylis glomerata	2284394	2809	Seedbank duration	Seedbank duration (month)	4.0	month
