AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
Achillea millefolium	676642	42	Plant growth form	Plant growth form	forb	
Trifolium pratense	676880	42	Plant growth form	Plant growth form	herbaceous legume	
Dactylis glomerata	753423	3106	Plant height vegetative	Plant height vegetative	1.3	m
Dactylis glomerata	753423	42	Plant growth form	Plant growth form	grass	
Dactylis glomerata	754005	3106	Plant height vegetative	Plant height vegetative	0.4	m
Dactylis glomerata	754005	42	Plant growth form	Plant growth form	grass	
Achillea millefolium	757712	163	Leaf fresh mass	Leaf fresh mass	0.079	g
Achillea millefolium	757712	55	Leaf dry mass (single leaf)	Leaf dry mass	24.7	mg
Achillea millefolium	757712	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.312658227848101	g/g
Achillea millefolium	757713	163	Leaf fresh mass	Leaf fresh mass	0.0749	g
Achillea millefolium	757713	55	Leaf dry mass (single leaf)	Leaf dry mass	23.5	mg
Achillea millefolium	757713	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.313751668891856	g/g
Achillea millefolium	757714	163	Leaf fresh mass	Leaf fresh mass	0.1023	g
Achillea millefolium	757714	55	Leaf dry mass (single leaf)	Leaf dry mass	23.2	mg
Achillea millefolium	757714	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.226783968719453	g/g
Achillea millefolium	757715	163	Leaf fresh mass	Leaf fresh mass	0.0603	g
Achillea millefolium	757715	55	Leaf dry mass (single leaf)	Leaf dry mass	18.3	mg
Achillea millefolium	757715	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.303482587064677	g/g
Achillea millefolium	757716	163	Leaf fresh mass	Leaf fresh mass	0.156	g
Achillea millefolium	757716	55	Leaf dry mass (single leaf)	Leaf dry mass	40.3	mg
Achillea millefolium	757716	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.258333333333333	g/g
Achillea millefolium	757717	163	Leaf fresh mass	Leaf fresh mass	0.144	g
Achillea millefolium	757717	55	Leaf dry mass (single leaf)	Leaf dry mass	29.9	mg
Achillea millefolium	757717	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.207638888888889	g/g
Achillea millefolium	757718	163	Leaf fresh mass	Leaf fresh mass	0.0632	g
Achillea millefolium	757718	55	Leaf dry mass (single leaf)	Leaf dry mass	16.5	mg
Achillea millefolium	757718	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.261075949367089	g/g
Achillea millefolium	757719	163	Leaf fresh mass	Leaf fresh mass	0.0634	g
Achillea millefolium	757719	55	Leaf dry mass (single leaf)	Leaf dry mass	16.3	mg
Achillea millefolium	757719	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.257097791798107	g/g
Achillea millefolium	757720	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.206134415877312	g/g
Dactylis glomerata	758308	163	Leaf fresh mass	Leaf fresh mass	0.9184	g
Dactylis glomerata	758308	55	Leaf dry mass (single leaf)	Leaf dry mass	268.9	mg
Dactylis glomerata	758308	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.29279181184669	g/g
Dactylis glomerata	758309	163	Leaf fresh mass	Leaf fresh mass	0.7244	g
Dactylis glomerata	758309	55	Leaf dry mass (single leaf)	Leaf dry mass	200.1	mg
Dactylis glomerata	758309	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.276228602981778	g/g
Dactylis glomerata	758310	163	Leaf fresh mass	Leaf fresh mass	0.8563	g
Dactylis glomerata	758310	55	Leaf dry mass (single leaf)	Leaf dry mass	242.9	mg
Dactylis glomerata	758310	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.283662267896765	g/g
Dactylis glomerata	758311	163	Leaf fresh mass	Leaf fresh mass	0.5605	g
Dactylis glomerata	758311	55	Leaf dry mass (single leaf)	Leaf dry mass	168.2	mg
Dactylis glomerata	758311	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.300089206066012	g/g
Dactylis glomerata	758312	163	Leaf fresh mass	Leaf fresh mass	0.5405	g
Dactylis glomerata	758312	55	Leaf dry mass (single leaf)	Leaf dry mass	156.9	mg
Dactylis glomerata	758312	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.290286771507863	g/g
Dactylis glomerata	758313	163	Leaf fresh mass	Leaf fresh mass	0.6665	g
Dactylis glomerata	758313	55	Leaf dry mass (single leaf)	Leaf dry mass	179.8	mg
Dactylis glomerata	758313	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.269767441860465	g/g
Dactylis glomerata	758314	55	Leaf dry mass (single leaf)	Leaf dry mass	276.0	mg
Dactylis glomerata	758314	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.270827200471004	g/g
Dactylis glomerata	758315	163	Leaf fresh mass	Leaf fresh mass	0.58	g
Dactylis glomerata	758315	55	Leaf dry mass (single leaf)	Leaf dry mass	150.3	mg
Dactylis glomerata	758315	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.259137931034483	g/g
Dactylis glomerata	758316	163	Leaf fresh mass	Leaf fresh mass	0.5178	g
Dactylis glomerata	758316	55	Leaf dry mass (single leaf)	Leaf dry mass	135.5	mg
Dactylis glomerata	758316	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.26168404789494	g/g
Dactylis glomerata	758317	163	Leaf fresh mass	Leaf fresh mass	0.221	g
Dactylis glomerata	758317	55	Leaf dry mass (single leaf)	Leaf dry mass	61.0	mg
Dactylis glomerata	758318	163	Leaf fresh mass	Leaf fresh mass	0.277	g
Dactylis glomerata	758318	55	Leaf dry mass (single leaf)	Leaf dry mass	73.0	mg
Dactylis glomerata	758318	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.263537906137184	g/g
Dactylis glomerata	758319	163	Leaf fresh mass	Leaf fresh mass	0.5417	g
Dactylis glomerata	758319	55	Leaf dry mass (single leaf)	Leaf dry mass	132.9	mg
Dactylis glomerata	758319	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.245338748384715	g/g
Dactylis glomerata	758320	163	Leaf fresh mass	Leaf fresh mass	0.3998	g
Dactylis glomerata	758320	55	Leaf dry mass (single leaf)	Leaf dry mass	115.4	mg
Dactylis glomerata	758320	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.288644322161081	g/g
Dactylis glomerata	758321	163	Leaf fresh mass	Leaf fresh mass	0.6801	g
Dactylis glomerata	758321	55	Leaf dry mass (single leaf)	Leaf dry mass	158.1	mg
Dactylis glomerata	758321	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.232465813850904	g/g
Dactylis glomerata	758322	163	Leaf fresh mass	Leaf fresh mass	0.176	g
Dactylis glomerata	758322	55	Leaf dry mass (single leaf)	Leaf dry mass	52.0	mg
Dactylis glomerata	758322	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.295454545454545	g/g
Dactylis glomerata	758323	163	Leaf fresh mass	Leaf fresh mass	0.1447	g
Dactylis glomerata	758323	55	Leaf dry mass (single leaf)	Leaf dry mass	45.1	mg
Dactylis glomerata	758323	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.311679336558397	g/g
Dactylis glomerata	758324	163	Leaf fresh mass	Leaf fresh mass	0.224	g
Dactylis glomerata	758324	55	Leaf dry mass (single leaf)	Leaf dry mass	53.0	mg
Dactylis glomerata	758324	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.236607142857143	g/g
Dactylis glomerata	758325	163	Leaf fresh mass	Leaf fresh mass	0.131	g
Dactylis glomerata	758325	55	Leaf dry mass (single leaf)	Leaf dry mass	38.0	mg
Dactylis glomerata	758326	163	Leaf fresh mass	Leaf fresh mass	0.5374	g
Dactylis glomerata	758326	55	Leaf dry mass (single leaf)	Leaf dry mass	103.0	mg
Dactylis glomerata	758326	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.191663565314477	g/g
Dactylis glomerata	758327	163	Leaf fresh mass	Leaf fresh mass	0.4488	g
Dactylis glomerata	758327	55	Leaf dry mass (single leaf)	Leaf dry mass	98.7	mg
Dactylis glomerata	758327	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.219919786096257	g/g
Dactylis glomerata	758328	163	Leaf fresh mass	Leaf fresh mass	0.098	g
Dactylis glomerata	758328	55	Leaf dry mass (single leaf)	Leaf dry mass	30.0	mg
Dactylis glomerata	758328	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.306122448979592	g/g
Dactylis glomerata	758329	163	Leaf fresh mass	Leaf fresh mass	0.158	g
Dactylis glomerata	758329	55	Leaf dry mass (single leaf)	Leaf dry mass	43.0	mg
Dactylis glomerata	758329	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.272151898734177	g/g
Dactylis glomerata	758330	163	Leaf fresh mass	Leaf fresh mass	0.152	g
Dactylis glomerata	758330	55	Leaf dry mass (single leaf)	Leaf dry mass	41.0	mg
Dactylis glomerata	758331	163	Leaf fresh mass	Leaf fresh mass	0.122	g
Dactylis glomerata	758331	55	Leaf dry mass (single leaf)	Leaf dry mass	32.0	mg
Dactylis glomerata	758331	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.262295081967213	g/g
Dactylis glomerata	758332	163	Leaf fresh mass	Leaf fresh mass	0.2293	g
Dactylis glomerata	758332	55	Leaf dry mass (single leaf)	Leaf dry mass	52.9	mg
Dactylis glomerata	758332	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.230702136938509	g/g
Dactylis glomerata	758333	163	Leaf fresh mass	Leaf fresh mass	0.099	g
Dactylis glomerata	758333	55	Leaf dry mass (single leaf)	Leaf dry mass	27.0	mg
Dactylis glomerata	758333	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.272727272727273	g/g
Dactylis glomerata	758334	163	Leaf fresh mass	Leaf fresh mass	0.145	g
Dactylis glomerata	758334	55	Leaf dry mass (single leaf)	Leaf dry mass	28.8	mg
Dactylis glomerata	758334	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.198620689655172	g/g
Dactylis glomerata	758335	163	Leaf fresh mass	Leaf fresh mass	0.0959	g
Dactylis glomerata	758335	55	Leaf dry mass (single leaf)	Leaf dry mass	22.9	mg
Dactylis glomerata	758335	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.238790406673618	g/g
Dactylis glomerata	758336	163	Leaf fresh mass	Leaf fresh mass	0.3739	g
Dactylis glomerata	758336	55	Leaf dry mass (single leaf)	Leaf dry mass	92.1	mg
Dactylis glomerata	758336	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.24632254613533	g/g
Dactylis glomerata	758337	163	Leaf fresh mass	Leaf fresh mass	0.4132	g
Dactylis glomerata	758337	55	Leaf dry mass (single leaf)	Leaf dry mass	104.8	mg
Dactylis glomerata	758337	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.253630203291384	g/g
Dactylis glomerata	758338	163	Leaf fresh mass	Leaf fresh mass	0.8695	g
Dactylis glomerata	758338	55	Leaf dry mass (single leaf)	Leaf dry mass	224.5	mg
Dactylis glomerata	758338	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.258194364577343	g/g
Dactylis glomerata	758339	163	Leaf fresh mass	Leaf fresh mass	0.7395	g
Dactylis glomerata	758339	55	Leaf dry mass (single leaf)	Leaf dry mass	176.8	mg
Dactylis glomerata	758339	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.239080459770115	g/g
Trifolium pratense	759172	163	Leaf fresh mass	Leaf fresh mass	0.327	g
Trifolium pratense	759172	55	Leaf dry mass (single leaf)	Leaf dry mass	80.0	mg
Trifolium pratense	759172	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.244648318042813	g/g
Trifolium pratense	759173	163	Leaf fresh mass	Leaf fresh mass	0.2755	g
Trifolium pratense	759173	55	Leaf dry mass (single leaf)	Leaf dry mass	74.6	mg
Trifolium pratense	759173	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.270780399274047	g/g
Trifolium pratense	759174	163	Leaf fresh mass	Leaf fresh mass	0.245	g
Trifolium pratense	759174	55	Leaf dry mass (single leaf)	Leaf dry mass	73.0	mg
Trifolium pratense	759174	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.297959183673469	g/g
Trifolium pratense	759175	163	Leaf fresh mass	Leaf fresh mass	0.6977	g
Trifolium pratense	759175	55	Leaf dry mass (single leaf)	Leaf dry mass	148.3	mg
Trifolium pratense	759175	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.212555539630214	g/g
Trifolium pratense	759176	163	Leaf fresh mass	Leaf fresh mass	0.2993	g
Trifolium pratense	759176	55	Leaf dry mass (single leaf)	Leaf dry mass	77.8	mg
Trifolium pratense	759176	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.259939859672569	g/g
Trifolium pratense	759177	163	Leaf fresh mass	Leaf fresh mass	0.288	g
Trifolium pratense	759177	55	Leaf dry mass (single leaf)	Leaf dry mass	72.0	mg
Trifolium pratense	759177	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.25	g/g
Trifolium pratense	759178	163	Leaf fresh mass	Leaf fresh mass	0.3145	g
Trifolium pratense	759178	55	Leaf dry mass (single leaf)	Leaf dry mass	68.4	mg
Trifolium pratense	759178	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.217488076311606	g/g
Trifolium pratense	759179	163	Leaf fresh mass	Leaf fresh mass	0.326	g
Trifolium pratense	759179	55	Leaf dry mass (single leaf)	Leaf dry mass	92.0	mg
Trifolium pratense	759179	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.282208588957055	g/g
Trifolium pratense	759180	163	Leaf fresh mass	Leaf fresh mass	0.3219	g
Trifolium pratense	759180	55	Leaf dry mass (single leaf)	Leaf dry mass	78.7	mg
Trifolium pratense	759180	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.24448586517552	g/g
Trifolium pratense	759181	163	Leaf fresh mass	Leaf fresh mass	0.2738	g
Trifolium pratense	759181	55	Leaf dry mass (single leaf)	Leaf dry mass	64.2	mg
Trifolium pratense	759181	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.234477720964207	g/g
Trifolium pratense	759182	163	Leaf fresh mass	Leaf fresh mass	0.236	g
Trifolium pratense	759182	55	Leaf dry mass (single leaf)	Leaf dry mass	54.0	mg
Trifolium pratense	759182	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.228813559322034	g/g
